,trip_id,stop_sequence,arrival_time_new,day_of_the_week,time_category,time_diff,next_stop_sequence,dist_to_next_stop
12074,8568.y1003.60-145-b12-1.330.I,71,0 days 10:14:02,Sunday,Morning,272.0,74.0,1380.0
12075,8568.y1003.60-145-b12-1.330.I,74,0 days 10:18:34,Sunday,Morning,0.0,74.0,0.0
12076,8570.y1003.60-145-b12-1.330.I,1,0 days 12:00:00,Sunday,Afternoon,192.0,2.0,449.0
12077,8570.y1003.60-145-b12-1.330.I,2,0 days 12:03:12,Sunday,Afternoon,47.0,3.0,249.0
12078,8570.y1003.60-145-b12-1.330.I,3,0 days 12:03:59,Sunday,Afternoon,94.0,4.0,491.0
12079,8570.y1003.60-145-b12-1.330.I,4,0 days 12:05:33,Sunday,Afternoon,68.0,5.0,421.0
12080,8570.y1003.60-145-b12-1.330.I,5,0 days 12:06:41,Sunday,Afternoon,65.0,6.0,484.0
12081,8570.y1003.60-145-b12-1.330.I,6,0 days 12:07:46,Sunday,Afternoon,67.0,7.0,321.0
12082,8570.y1003.60-145-b12-1.330.I,7,0 days 12:08:53,Sunday,Afternoon,81.0,8.0,373.0
12083,8570.y1003.60-145-b12-1.330.I,8,0 days 12:10:14,Sunday,Afternoon,141.0,9.0,409.0
12084,8570.y1003.60-145-b12-1.330.I,9,0 days 12:12:35,Sunday,Afternoon,71.0,10.0,202.0
12085,8570.y1003.60-145-b12-1.330.I,10,0 days 12:13:46,Sunday,Afternoon,53.0,11.0,150.0
12086,8570.y1003.60-145-b12-1.330.I,11,0 days 12:14:39,Sunday,Afternoon,70.0,12.0,204.0
12087,8570.y1003.60-145-b12-1.330.I,12,0 days 12:15:49,Sunday,Afternoon,105.0,13.0,292.0
12088,8570.y1003.60-145-b12-1.330.I,13,0 days 12:17:34,Sunday,Afternoon,65.0,14.0,250.0
12089,8570.y1003.60-145-b12-1.330.I,14,0 days 12:18:39,Sunday,Afternoon,97.0,15.0,373.0
12090,8570.y1003.60-145-b12-1.330.I,15,0 days 12:20:16,Sunday,Afternoon,59.0,16.0,572.0
12091,8570.y1003.60-145-b12-1.330.I,16,0 days 12:21:15,Sunday,Afternoon,32.0,17.0,426.0
12092,8570.y1003.60-145-b12-1.330.I,17,0 days 12:21:47,Sunday,Afternoon,20.0,18.0,236.0
12093,8570.y1003.60-145-b12-1.330.I,18,0 days 12:22:07,Sunday,Afternoon,19.0,19.0,220.0
12094,8570.y1003.60-145-b12-1.330.I,19,0 days 12:22:26,Sunday,Afternoon,13.0,20.0,159.0
12095,8570.y1003.60-145-b12-1.330.I,20,0 days 12:22:39,Sunday,Afternoon,59.0,21.0,335.0
12096,8570.y1003.60-145-b12-1.330.I,21,0 days 12:23:38,Sunday,Afternoon,45.0,22.0,262.0
12097,8570.y1003.60-145-b12-1.330.I,22,0 days 12:24:23,Sunday,Afternoon,81.0,23.0,564.0
12098,8570.y1003.60-145-b12-1.330.I,23,0 days 12:25:44,Sunday,Afternoon,59.0,24.0,432.0
12099,8570.y1003.60-145-b12-1.330.I,24,0 days 12:26:43,Sunday,Afternoon,85.0,25.0,615.0
12100,8570.y1003.60-145-b12-1.330.I,25,0 days 12:28:08,Sunday,Afternoon,61.0,26.0,452.0
12101,8570.y1003.60-145-b12-1.330.I,26,0 days 12:29:09,Sunday,Afternoon,41.0,27.0,318.0
12102,8570.y1003.60-145-b12-1.330.I,27,0 days 12:29:50,Sunday,Afternoon,54.0,28.0,402.0
12103,8570.y1003.60-145-b12-1.330.I,28,0 days 12:30:44,Sunday,Afternoon,58.0,29.0,549.0
12104,8570.y1003.60-145-b12-1.330.I,29,0 days 12:31:42,Sunday,Afternoon,41.0,30.0,392.0
12105,8570.y1003.60-145-b12-1.330.I,30,0 days 12:32:23,Sunday,Afternoon,74.0,31.0,466.0
12106,8570.y1003.60-145-b12-1.330.I,31,0 days 12:33:37,Sunday,Afternoon,82.0,32.0,625.0
12107,8570.y1003.60-145-b12-1.330.I,32,0 days 12:34:59,Sunday,Afternoon,102.0,33.0,874.0
12108,8570.y1003.60-145-b12-1.330.I,33,0 days 12:36:41,Sunday,Afternoon,43.0,34.0,362.0
12109,8570.y1003.60-145-b12-1.330.I,34,0 days 12:37:24,Sunday,Afternoon,52.0,35.0,265.0
12110,8570.y1003.60-145-b12-1.330.I,35,0 days 12:38:16,Sunday,Afternoon,48.0,36.0,396.0
12111,8570.y1003.60-145-b12-1.330.I,36,0 days 12:39:04,Sunday,Afternoon,74.0,37.0,578.0
12112,8570.y1003.60-145-b12-1.330.I,37,0 days 12:40:18,Sunday,Afternoon,51.0,38.0,252.0
12113,8570.y1003.60-145-b12-1.330.I,38,0 days 12:41:09,Sunday,Afternoon,77.0,39.0,379.0
12114,8570.y1003.60-145-b12-1.330.I,39,0 days 12:42:26,Sunday,Afternoon,35.0,40.0,239.0
12115,8570.y1003.60-145-b12-1.330.I,40,0 days 12:43:01,Sunday,Afternoon,130.0,41.0,740.0
12116,8570.y1003.60-145-b12-1.330.I,41,0 days 12:45:11,Sunday,Afternoon,70.0,42.0,397.0
12117,8570.y1003.60-145-b12-1.330.I,42,0 days 12:46:21,Sunday,Afternoon,33.0,43.0,191.0
12118,8570.y1003.60-145-b12-1.330.I,43,0 days 12:46:54,Sunday,Afternoon,57.0,44.0,373.0
12119,8570.y1003.60-145-b12-1.330.I,44,0 days 12:47:51,Sunday,Afternoon,46.0,45.0,200.0
12120,8570.y1003.60-145-b12-1.330.I,45,0 days 12:48:37,Sunday,Afternoon,91.0,46.0,410.0
12121,8570.y1003.60-145-b12-1.330.I,46,0 days 12:50:08,Sunday,Afternoon,61.0,47.0,357.0
12122,8570.y1003.60-145-b12-1.330.I,47,0 days 12:51:09,Sunday,Afternoon,113.0,48.0,649.0
12123,8570.y1003.60-145-b12-1.330.I,48,0 days 12:53:02,Sunday,Afternoon,25.0,49.0,328.0
12124,8570.y1003.60-145-b12-1.330.I,49,0 days 12:53:27,Sunday,Afternoon,66.0,50.0,444.0
12125,8570.y1003.60-145-b12-1.330.I,50,0 days 12:54:33,Sunday,Afternoon,27.0,51.0,191.0
12126,8570.y1003.60-145-b12-1.330.I,51,0 days 12:55:00,Sunday,Afternoon,54.0,52.0,374.0
12127,8570.y1003.60-145-b12-1.330.I,52,0 days 12:55:54,Sunday,Afternoon,48.0,53.0,204.0
12128,8570.y1003.60-145-b12-1.330.I,53,0 days 12:56:42,Sunday,Afternoon,57.0,54.0,242.0
12129,8570.y1003.60-145-b12-1.330.I,54,0 days 12:57:39,Sunday,Afternoon,76.0,55.0,324.0
12130,8570.y1003.60-145-b12-1.330.I,55,0 days 12:58:55,Sunday,Afternoon,83.0,56.0,283.0
12131,8570.y1003.60-145-b12-1.330.I,56,0 days 13:00:18,Sunday,Afternoon,47.0,57.0,209.0
12132,8570.y1003.60-145-b12-1.330.I,57,0 days 13:01:05,Sunday,Afternoon,80.0,58.0,341.0
12133,8570.y1003.60-145-b12-1.330.I,58,0 days 13:02:25,Sunday,Afternoon,62.0,59.0,234.0
12134,8570.y1003.60-145-b12-1.330.I,59,0 days 13:03:27,Sunday,Afternoon,51.0,60.0,194.0
12135,8570.y1003.60-145-b12-1.330.I,60,0 days 13:04:18,Sunday,Afternoon,67.0,61.0,254.0
12136,8570.y1003.60-145-b12-1.330.I,61,0 days 13:05:25,Sunday,Afternoon,68.0,62.0,262.0
12137,8570.y1003.60-145-b12-1.330.I,62,0 days 13:06:33,Sunday,Afternoon,240.0,63.0,758.0
12138,8570.y1003.60-145-b12-1.330.I,63,0 days 13:10:33,Sunday,Afternoon,169.0,64.0,542.0
12139,8570.y1003.60-145-b12-1.330.I,64,0 days 13:13:22,Sunday,Afternoon,173.0,65.0,557.0
12140,8570.y1003.60-145-b12-1.330.I,65,0 days 13:16:15,Sunday,Afternoon,59.0,66.0,199.0
12141,8570.y1003.60-145-b12-1.330.I,66,0 days 13:17:14,Sunday,Afternoon,187.0,67.0,653.0
12142,8570.y1003.60-145-b12-1.330.I,67,0 days 13:20:21,Sunday,Afternoon,151.0,68.0,666.0
12143,8570.y1003.60-145-b12-1.330.I,68,0 days 13:22:52,Sunday,Afternoon,124.0,69.0,330.0
12144,8570.y1003.60-145-b12-1.330.I,69,0 days 13:24:56,Sunday,Afternoon,137.0,70.0,366.0
12145,8570.y1003.60-145-b12-1.330.I,70,0 days 13:27:13,Sunday,Afternoon,69.0,71.0,363.0
12146,8570.y1003.60-145-b12-1.330.I,71,0 days 13:28:22,Sunday,Afternoon,296.0,74.0,1380.0
12147,8570.y1003.60-145-b12-1.330.I,74,0 days 13:33:18,Sunday,Afternoon,0.0,74.0,0.0
12148,8572.y1003.60-145-b12-1.330.I,1,0 days 15:30:00,Sunday,Afternoon,174.0,2.0,449.0
12149,8572.y1003.60-145-b12-1.330.I,2,0 days 15:32:54,Sunday,Afternoon,43.0,3.0,249.0
12150,8572.y1003.60-145-b12-1.330.I,3,0 days 15:33:37,Sunday,Afternoon,85.0,4.0,491.0
12151,8572.y1003.60-145-b12-1.330.I,4,0 days 15:35:02,Sunday,Afternoon,67.0,5.0,421.0
12152,8572.y1003.60-145-b12-1.330.I,5,0 days 15:36:09,Sunday,Afternoon,62.0,6.0,484.0
12153,8572.y1003.60-145-b12-1.330.I,6,0 days 15:37:11,Sunday,Afternoon,69.0,7.0,321.0
12154,8572.y1003.60-145-b12-1.330.I,7,0 days 15:38:20,Sunday,Afternoon,82.0,8.0,373.0
12155,8572.y1003.60-145-b12-1.330.I,8,0 days 15:39:42,Sunday,Afternoon,171.0,9.0,409.0
12156,8572.y1003.60-145-b12-1.330.I,9,0 days 15:42:33,Sunday,Afternoon,86.0,10.0,202.0
12157,8572.y1003.60-145-b12-1.330.I,10,0 days 15:43:59,Sunday,Afternoon,64.0,11.0,150.0
12158,8572.y1003.60-145-b12-1.330.I,11,0 days 15:45:03,Sunday,Afternoon,85.0,12.0,204.0
12159,8572.y1003.60-145-b12-1.330.I,12,0 days 15:46:28,Sunday,Afternoon,125.0,13.0,292.0
12160,8572.y1003.60-145-b12-1.330.I,13,0 days 15:48:33,Sunday,Afternoon,63.0,14.0,250.0
12161,8572.y1003.60-145-b12-1.330.I,14,0 days 15:49:36,Sunday,Afternoon,85.0,15.0,373.0
12162,8572.y1003.60-145-b12-1.330.I,15,0 days 15:51:01,Sunday,Afternoon,57.0,16.0,572.0
12163,8572.y1003.60-145-b12-1.330.I,16,0 days 15:51:58,Sunday,Afternoon,37.0,17.0,426.0
12164,8572.y1003.60-145-b12-1.330.I,17,0 days 15:52:35,Sunday,Afternoon,18.0,18.0,236.0
12165,8572.y1003.60-145-b12-1.330.I,18,0 days 15:52:53,Sunday,Afternoon,16.0,19.0,220.0
12166,8572.y1003.60-145-b12-1.330.I,19,0 days 15:53:09,Sunday,Afternoon,11.0,20.0,159.0
12167,8572.y1003.60-145-b12-1.330.I,20,0 days 15:53:20,Sunday,Afternoon,56.0,21.0,335.0
12168,8572.y1003.60-145-b12-1.330.I,21,0 days 15:54:16,Sunday,Afternoon,43.0,22.0,262.0
12169,8572.y1003.60-145-b12-1.330.I,22,0 days 15:54:59,Sunday,Afternoon,83.0,23.0,564.0
12170,8572.y1003.60-145-b12-1.330.I,23,0 days 15:56:22,Sunday,Afternoon,56.0,24.0,432.0
12171,8572.y1003.60-145-b12-1.330.I,24,0 days 15:57:18,Sunday,Afternoon,82.0,25.0,615.0
12172,8572.y1003.60-145-b12-1.330.I,25,0 days 15:58:40,Sunday,Afternoon,63.0,26.0,452.0
12173,8572.y1003.60-145-b12-1.330.I,26,0 days 15:59:43,Sunday,Afternoon,41.0,27.0,318.0
12174,8572.y1003.60-145-b12-1.330.I,27,0 days 16:00:24,Sunday,Afternoon,49.0,28.0,402.0
12175,8572.y1003.60-145-b12-1.330.I,28,0 days 16:01:13,Sunday,Afternoon,60.0,29.0,549.0
12176,8572.y1003.60-145-b12-1.330.I,29,0 days 16:02:13,Sunday,Afternoon,42.0,30.0,392.0
12177,8572.y1003.60-145-b12-1.330.I,30,0 days 16:02:55,Sunday,Afternoon,69.0,31.0,466.0
12178,8572.y1003.60-145-b12-1.330.I,31,0 days 16:04:04,Sunday,Afternoon,80.0,32.0,625.0
12179,8572.y1003.60-145-b12-1.330.I,32,0 days 16:05:24,Sunday,Afternoon,102.0,33.0,874.0
12180,8572.y1003.60-145-b12-1.330.I,33,0 days 16:07:06,Sunday,Afternoon,43.0,34.0,362.0
12181,8572.y1003.60-145-b12-1.330.I,34,0 days 16:07:49,Sunday,Afternoon,61.0,35.0,265.0
12182,8572.y1003.60-145-b12-1.330.I,35,0 days 16:08:50,Sunday,Afternoon,59.0,36.0,396.0
12183,8572.y1003.60-145-b12-1.330.I,36,0 days 16:09:49,Sunday,Afternoon,90.0,37.0,578.0
12184,8572.y1003.60-145-b12-1.330.I,37,0 days 16:11:19,Sunday,Afternoon,58.0,38.0,252.0
12185,8572.y1003.60-145-b12-1.330.I,38,0 days 16:12:17,Sunday,Afternoon,87.0,39.0,379.0
12186,8572.y1003.60-145-b12-1.330.I,39,0 days 16:13:44,Sunday,Afternoon,33.0,40.0,239.0
12187,8572.y1003.60-145-b12-1.330.I,40,0 days 16:14:17,Sunday,Afternoon,126.0,41.0,740.0
12188,8572.y1003.60-145-b12-1.330.I,41,0 days 16:16:23,Sunday,Afternoon,68.0,42.0,397.0
12189,8572.y1003.60-145-b12-1.330.I,42,0 days 16:17:31,Sunday,Afternoon,32.0,43.0,191.0
12190,8572.y1003.60-145-b12-1.330.I,43,0 days 16:18:03,Sunday,Afternoon,56.0,44.0,373.0
12191,8572.y1003.60-145-b12-1.330.I,44,0 days 16:18:59,Sunday,Afternoon,52.0,45.0,200.0
12192,8572.y1003.60-145-b12-1.330.I,45,0 days 16:19:51,Sunday,Afternoon,100.0,46.0,410.0
12193,8572.y1003.60-145-b12-1.330.I,46,0 days 16:21:31,Sunday,Afternoon,52.0,47.0,357.0
12194,8572.y1003.60-145-b12-1.330.I,47,0 days 16:22:23,Sunday,Afternoon,97.0,48.0,649.0
12195,8572.y1003.60-145-b12-1.330.I,48,0 days 16:24:00,Sunday,Afternoon,27.0,49.0,328.0
12196,8572.y1003.60-145-b12-1.330.I,49,0 days 16:24:27,Sunday,Afternoon,63.0,50.0,444.0
12197,8572.y1003.60-145-b12-1.330.I,50,0 days 16:25:30,Sunday,Afternoon,25.0,51.0,191.0
12198,8572.y1003.60-145-b12-1.330.I,51,0 days 16:25:55,Sunday,Afternoon,52.0,52.0,374.0
12199,8572.y1003.60-145-b12-1.330.I,52,0 days 16:26:47,Sunday,Afternoon,53.0,53.0,204.0
12200,8572.y1003.60-145-b12-1.330.I,53,0 days 16:27:40,Sunday,Afternoon,64.0,54.0,242.0
12201,8572.y1003.60-145-b12-1.330.I,54,0 days 16:28:44,Sunday,Afternoon,86.0,55.0,324.0
12202,8572.y1003.60-145-b12-1.330.I,55,0 days 16:30:10,Sunday,Afternoon,88.0,56.0,283.0
12203,8572.y1003.60-145-b12-1.330.I,56,0 days 16:31:38,Sunday,Afternoon,38.0,57.0,209.0
12204,8572.y1003.60-145-b12-1.330.I,57,0 days 16:32:16,Sunday,Afternoon,64.0,58.0,341.0
12205,8572.y1003.60-145-b12-1.330.I,58,0 days 16:33:20,Sunday,Afternoon,62.0,59.0,234.0
12206,8572.y1003.60-145-b12-1.330.I,59,0 days 16:34:22,Sunday,Afternoon,51.0,60.0,194.0
12207,8572.y1003.60-145-b12-1.330.I,60,0 days 16:35:13,Sunday,Afternoon,67.0,61.0,254.0
12208,8572.y1003.60-145-b12-1.330.I,61,0 days 16:36:20,Sunday,Afternoon,68.0,62.0,262.0
12209,8572.y1003.60-145-b12-1.330.I,62,0 days 16:37:28,Sunday,Afternoon,238.0,63.0,758.0
12210,8572.y1003.60-145-b12-1.330.I,63,0 days 16:41:26,Sunday,Afternoon,175.0,64.0,542.0
12211,8572.y1003.60-145-b12-1.330.I,64,0 days 16:44:21,Sunday,Afternoon,179.0,65.0,557.0
12212,8572.y1003.60-145-b12-1.330.I,65,0 days 16:47:20,Sunday,Afternoon,61.0,66.0,199.0
12213,8572.y1003.60-145-b12-1.330.I,66,0 days 16:48:21,Sunday,Afternoon,193.0,67.0,653.0
12214,8572.y1003.60-145-b12-1.330.I,67,0 days 16:51:34,Sunday,Afternoon,145.0,68.0,666.0
12215,8572.y1003.60-145-b12-1.330.I,68,0 days 16:53:59,Sunday,Afternoon,104.0,69.0,330.0
12216,8572.y1003.60-145-b12-1.330.I,69,0 days 16:55:43,Sunday,Afternoon,115.0,70.0,366.0
12217,8572.y1003.60-145-b12-1.330.I,70,0 days 16:57:38,Sunday,Afternoon,69.0,71.0,363.0
12218,8572.y1003.60-145-b12-1.330.I,71,0 days 16:58:47,Sunday,Afternoon,296.0,74.0,1380.0
12219,8572.y1003.60-145-b12-1.330.I,74,0 days 17:03:43,Sunday,Afternoon,0.0,74.0,0.0
12220,8574.y1003.60-145-b12-1.330.I,1,0 days 19:00:00,Sunday,Evening,139.0,2.0,449.0
12221,8574.y1003.60-145-b12-1.330.I,2,0 days 19:02:19,Sunday,Evening,34.0,3.0,249.0
12222,8574.y1003.60-145-b12-1.330.I,3,0 days 19:02:53,Sunday,Evening,68.0,4.0,491.0
12223,8574.y1003.60-145-b12-1.330.I,4,0 days 19:04:01,Sunday,Evening,64.0,5.0,421.0
12224,8574.y1003.60-145-b12-1.330.I,5,0 days 19:05:05,Sunday,Evening,60.0,6.0,484.0
12225,8574.y1003.60-145-b12-1.330.I,6,0 days 19:06:05,Sunday,Evening,66.0,7.0,321.0
12226,8574.y1003.60-145-b12-1.330.I,7,0 days 19:07:11,Sunday,Evening,78.0,8.0,373.0
12227,8574.y1003.60-145-b12-1.330.I,8,0 days 19:08:29,Sunday,Evening,96.0,9.0,409.0
12228,8574.y1003.60-145-b12-1.330.I,9,0 days 19:10:05,Sunday,Evening,48.0,10.0,202.0
12229,8574.y1003.60-145-b12-1.330.I,10,0 days 19:10:53,Sunday,Evening,36.0,11.0,150.0
12230,8574.y1003.60-145-b12-1.330.I,11,0 days 19:11:29,Sunday,Evening,48.0,12.0,204.0
12231,8574.y1003.60-145-b12-1.330.I,12,0 days 19:12:17,Sunday,Evening,71.0,13.0,292.0
12232,8574.y1003.60-145-b12-1.330.I,13,0 days 19:13:28,Sunday,Evening,42.0,14.0,250.0
12233,8574.y1003.60-145-b12-1.330.I,14,0 days 19:14:10,Sunday,Evening,63.0,15.0,373.0
12234,8574.y1003.60-145-b12-1.330.I,15,0 days 19:15:13,Sunday,Evening,52.0,16.0,572.0
12235,8574.y1003.60-145-b12-1.330.I,16,0 days 19:16:05,Sunday,Evening,40.0,17.0,426.0
12236,8574.y1003.60-145-b12-1.330.I,17,0 days 19:16:45,Sunday,Evening,19.0,18.0,236.0
12237,8574.y1003.60-145-b12-1.330.I,18,0 days 19:17:04,Sunday,Evening,17.0,19.0,220.0
12238,8574.y1003.60-145-b12-1.330.I,19,0 days 19:17:21,Sunday,Evening,12.0,20.0,159.0
12239,8574.y1003.60-145-b12-1.330.I,20,0 days 19:17:33,Sunday,Evening,50.0,21.0,335.0
12240,8574.y1003.60-145-b12-1.330.I,21,0 days 19:18:23,Sunday,Evening,38.0,22.0,262.0
12241,8574.y1003.60-145-b12-1.330.I,22,0 days 19:19:01,Sunday,Evening,80.0,23.0,564.0
12242,8574.y1003.60-145-b12-1.330.I,23,0 days 19:20:21,Sunday,Evening,47.0,24.0,432.0
12243,8574.y1003.60-145-b12-1.330.I,24,0 days 19:21:08,Sunday,Evening,67.0,25.0,615.0
12244,8574.y1003.60-145-b12-1.330.I,25,0 days 19:22:15,Sunday,Evening,54.0,26.0,452.0
12245,8574.y1003.60-145-b12-1.330.I,26,0 days 19:23:09,Sunday,Evening,35.0,27.0,318.0
12246,8574.y1003.60-145-b12-1.330.I,27,0 days 19:23:44,Sunday,Evening,45.0,28.0,402.0
12247,8574.y1003.60-145-b12-1.330.I,28,0 days 19:24:29,Sunday,Evening,58.0,29.0,549.0
12248,8574.y1003.60-145-b12-1.330.I,29,0 days 19:25:27,Sunday,Evening,40.0,30.0,392.0
12249,8574.y1003.60-145-b12-1.330.I,30,0 days 19:26:07,Sunday,Evening,76.0,31.0,466.0
12250,8574.y1003.60-145-b12-1.330.I,31,0 days 19:27:23,Sunday,Evening,68.0,32.0,625.0
12251,8574.y1003.60-145-b12-1.330.I,32,0 days 19:28:31,Sunday,Evening,95.0,33.0,874.0
12252,8574.y1003.60-145-b12-1.330.I,33,0 days 19:30:06,Sunday,Evening,40.0,34.0,362.0
12253,8574.y1003.60-145-b12-1.330.I,34,0 days 19:30:46,Sunday,Evening,48.0,35.0,265.0
12254,8574.y1003.60-145-b12-1.330.I,35,0 days 19:31:34,Sunday,Evening,44.0,36.0,396.0
12255,8574.y1003.60-145-b12-1.330.I,36,0 days 19:32:18,Sunday,Evening,67.0,37.0,578.0
12256,8574.y1003.60-145-b12-1.330.I,37,0 days 19:33:25,Sunday,Evening,46.0,38.0,252.0
12257,8574.y1003.60-145-b12-1.330.I,38,0 days 19:34:11,Sunday,Evening,70.0,39.0,379.0
12258,8574.y1003.60-145-b12-1.330.I,39,0 days 19:35:21,Sunday,Evening,34.0,40.0,239.0
12259,8574.y1003.60-145-b12-1.330.I,40,0 days 19:35:55,Sunday,Evening,118.0,41.0,740.0
12260,8574.y1003.60-145-b12-1.330.I,41,0 days 19:37:53,Sunday,Evening,63.0,42.0,397.0
12261,8574.y1003.60-145-b12-1.330.I,42,0 days 19:38:56,Sunday,Evening,30.0,43.0,191.0
12262,8574.y1003.60-145-b12-1.330.I,43,0 days 19:39:26,Sunday,Evening,54.0,44.0,373.0
12263,8574.y1003.60-145-b12-1.330.I,44,0 days 19:40:20,Sunday,Evening,35.0,45.0,200.0
12264,8574.y1003.60-145-b12-1.330.I,45,0 days 19:40:55,Sunday,Evening,72.0,46.0,410.0
12265,8574.y1003.60-145-b12-1.330.I,46,0 days 19:42:07,Sunday,Evening,47.0,47.0,357.0
12266,8574.y1003.60-145-b12-1.330.I,47,0 days 19:42:54,Sunday,Evening,86.0,48.0,649.0
12267,8574.y1003.60-145-b12-1.330.I,48,0 days 19:44:20,Sunday,Evening,26.0,49.0,328.0
12268,8574.y1003.60-145-b12-1.330.I,49,0 days 19:44:46,Sunday,Evening,54.0,50.0,444.0
12269,8574.y1003.60-145-b12-1.330.I,50,0 days 19:45:40,Sunday,Evening,22.0,51.0,191.0
12270,8574.y1003.60-145-b12-1.330.I,51,0 days 19:46:02,Sunday,Evening,45.0,52.0,374.0
12271,8574.y1003.60-145-b12-1.330.I,52,0 days 19:46:47,Sunday,Evening,52.0,53.0,204.0
12272,8574.y1003.60-145-b12-1.330.I,53,0 days 19:47:39,Sunday,Evening,62.0,54.0,242.0
12273,8574.y1003.60-145-b12-1.330.I,54,0 days 19:48:41,Sunday,Evening,85.0,55.0,324.0
12274,8574.y1003.60-145-b12-1.330.I,55,0 days 19:50:06,Sunday,Evening,56.0,56.0,283.0
12275,8574.y1003.60-145-b12-1.330.I,56,0 days 19:51:02,Sunday,Evening,42.0,57.0,209.0
12276,8574.y1003.60-145-b12-1.330.I,57,0 days 19:51:44,Sunday,Evening,70.0,58.0,341.0
12277,8574.y1003.60-145-b12-1.330.I,58,0 days 19:52:54,Sunday,Evening,60.0,59.0,234.0
12278,8574.y1003.60-145-b12-1.330.I,59,0 days 19:53:54,Sunday,Evening,49.0,60.0,194.0
12279,8574.y1003.60-145-b12-1.330.I,60,0 days 19:54:43,Sunday,Evening,64.0,61.0,254.0
12280,8574.y1003.60-145-b12-1.330.I,61,0 days 19:55:47,Sunday,Evening,67.0,62.0,262.0
12281,8574.y1003.60-145-b12-1.330.I,62,0 days 19:56:54,Sunday,Evening,213.0,63.0,758.0
12282,8574.y1003.60-145-b12-1.330.I,63,0 days 20:00:27,Sunday,Evening,151.0,64.0,542.0
12283,8574.y1003.60-145-b12-1.330.I,64,0 days 20:02:58,Sunday,Evening,154.0,65.0,557.0
12284,8574.y1003.60-145-b12-1.330.I,65,0 days 20:05:32,Sunday,Evening,53.0,66.0,199.0
12285,8574.y1003.60-145-b12-1.330.I,66,0 days 20:06:25,Sunday,Evening,167.0,67.0,653.0
12286,8574.y1003.60-145-b12-1.330.I,67,0 days 20:09:12,Sunday,Evening,139.0,68.0,666.0
12287,8574.y1003.60-145-b12-1.330.I,68,0 days 20:11:31,Sunday,Evening,107.0,69.0,330.0
12288,8574.y1003.60-145-b12-1.330.I,69,0 days 20:13:18,Sunday,Evening,118.0,70.0,366.0
12289,8574.y1003.60-145-b12-1.330.I,70,0 days 20:15:16,Sunday,Evening,69.0,71.0,363.0
12290,8574.y1003.60-145-b12-1.330.I,71,0 days 20:16:25,Sunday,Evening,296.0,74.0,1380.0
12291,8574.y1003.60-145-b12-1.330.I,74,0 days 20:21:21,Sunday,Evening,0.0,74.0,0.0
12292,8576.y1003.60-145-b12-1.330.I,1,0 days 22:00:00,Sunday,Night,120.0,2.0,449.0
12293,8576.y1003.60-145-b12-1.330.I,2,0 days 22:02:00,Sunday,Night,30.0,3.0,249.0
12294,8576.y1003.60-145-b12-1.330.I,3,0 days 22:02:30,Sunday,Night,59.0,4.0,491.0
12295,8576.y1003.60-145-b12-1.330.I,4,0 days 22:03:29,Sunday,Night,49.0,5.0,421.0
12296,8576.y1003.60-145-b12-1.330.I,5,0 days 22:04:18,Sunday,Night,44.0,6.0,484.0
12297,8576.y1003.60-145-b12-1.330.I,6,0 days 22:05:02,Sunday,Night,52.0,7.0,321.0
12298,8576.y1003.60-145-b12-1.330.I,7,0 days 22:05:54,Sunday,Night,62.0,8.0,373.0
12299,8576.y1003.60-145-b12-1.330.I,8,0 days 22:06:56,Sunday,Night,71.0,9.0,409.0
12300,8576.y1003.60-145-b12-1.330.I,9,0 days 22:08:07,Sunday,Night,35.0,10.0,202.0
12301,8576.y1003.60-145-b12-1.330.I,10,0 days 22:08:42,Sunday,Night,26.0,11.0,150.0
12302,8576.y1003.60-145-b12-1.330.I,11,0 days 22:09:08,Sunday,Night,35.0,12.0,204.0
12303,8576.y1003.60-145-b12-1.330.I,12,0 days 22:09:43,Sunday,Night,53.0,13.0,292.0
12304,8576.y1003.60-145-b12-1.330.I,13,0 days 22:10:36,Sunday,Night,35.0,14.0,250.0
12305,8576.y1003.60-145-b12-1.330.I,14,0 days 22:11:11,Sunday,Night,57.0,15.0,373.0
12306,8576.y1003.60-145-b12-1.330.I,15,0 days 22:12:08,Sunday,Night,51.0,16.0,572.0
12307,8576.y1003.60-145-b12-1.330.I,16,0 days 22:12:59,Sunday,Night,36.0,17.0,426.0
12308,8576.y1003.60-145-b12-1.330.I,17,0 days 22:13:35,Sunday,Night,15.0,18.0,236.0
12309,8576.y1003.60-145-b12-1.330.I,18,0 days 22:13:50,Sunday,Night,14.0,19.0,220.0
12310,8576.y1003.60-145-b12-1.330.I,19,0 days 22:14:04,Sunday,Night,9.0,20.0,159.0
12311,8576.y1003.60-145-b12-1.330.I,20,0 days 22:14:13,Sunday,Night,43.0,21.0,335.0
12312,8576.y1003.60-145-b12-1.330.I,21,0 days 22:14:56,Sunday,Night,34.0,22.0,262.0
12313,8576.y1003.60-145-b12-1.330.I,22,0 days 22:15:30,Sunday,Night,64.0,23.0,564.0
12314,8576.y1003.60-145-b12-1.330.I,23,0 days 22:16:34,Sunday,Night,39.0,24.0,432.0
12315,8576.y1003.60-145-b12-1.330.I,24,0 days 22:17:13,Sunday,Night,56.0,25.0,615.0
12316,8576.y1003.60-145-b12-1.330.I,25,0 days 22:18:09,Sunday,Night,42.0,26.0,452.0
12317,8576.y1003.60-145-b12-1.330.I,26,0 days 22:18:51,Sunday,Night,27.0,27.0,318.0
